seminar_id,region,Seminars
70299ac131520875eda9e66f428149af,Northeast,1
70299ac131520875eda9e66f428149af,South,1
70299ac131520875eda9e66f428149af,West,2
70a234d06d6bf9ef6ef71b7e7a5ca9a8,West,1
70a234d06d6bf9ef6ef71b7e7a5ca9a8,NA,1
710d8f71a98286c6b452cdf0b1d4820c,Northeast,3
710d8f71a98286c6b452cdf0b1d4820c,South,1
710d8f71a98286c6b452cdf0b1d4820c,West,1
7117f6631ad2cf6bb2806186e2fd2b50,West,1
7133b3a5b7f7faa5052dd699edea5335,Northeast,1
7137782342ce7d2442e9ee457e293547,Midwest,1
7137782342ce7d2442e9ee457e293547,Northeast,3
7137782342ce7d2442e9ee457e293547,South,1
71482320d256ada782d0a2d329795c41,Northeast,2
71482320d256ada782d0a2d329795c41,West,2
7151d43994f71b1b5f3b667ee9f62631,West,1
71b278fbf88844804fc490fefce302cb,West,3
720f3205941ed3cb0df812b89b86d781,Northeast,1
7259f50a86536023e013d67690e57b08,Northeast,1
72fbf9a378d1abb370c6e0ef07dd2f70,West,1
731ccc19cdc9f386e0725b8c25afc7e0,West,1
739804acc9d9722111ceff49bebaa0a5,South,1
739804acc9d9722111ceff49bebaa0a5,West,2
73a24a9d842412a3f106655e0d7eb0b1,South,1
73f4628ba5e21b5415df0f4053fe1443,South,2
74fd9b880cc5056f88c8d95792fa9b6a,Northeast,1
7501df23ce038dd6e27f7750a53e8b3d,West,1
7588769a7943230e760d71a4437d6ffb,Midwest,1
7588769a7943230e760d71a4437d6ffb,Northeast,3
7588769a7943230e760d71a4437d6ffb,South,1
7588769a7943230e760d71a4437d6ffb,West,2
75be9be0afc825ba7e6c081723e78e9f,Northeast,1
75be9be0afc825ba7e6c081723e78e9f,NA,2
75c9c5ddcf5aa003cab55401737b96b2,West,2
76535afd3425a3d65b05a087b94d01fd,West,1
767cf34f92674e02221eaff6968e2a0f,Northeast,1
770ef603dbe4b8aa525a23330e026903,West,1
777c5d67d6064b0b3c4365e594f9f903,West,1
77da285af225f19212a9d384e139abec,Northeast,1
77e3b76dc0f31ebe86f2381f1c712d9a,South,1
77e8dd45782b4c4ee7de887ba97ee20c,South,1
7868cfafd5171bb9ed8e2c31ac32551e,Northeast,1
7868cfafd5171bb9ed8e2c31ac32551e,West,2
7929a90d3f56920ed6444b35e3390212,West,2
795c5c1aeec699d9eef54abce6c2b5f2,South,1
797ca5742373030079c649a2da628490,South,1
79c1610ab1fcf59dbf2b280c6ac6da21,Midwest,1
79c1610ab1fcf59dbf2b280c6ac6da21,South,1
79d3fefaec1cdc62ea8f61ed34123b9a,South,1
7aacab0d5a88f0ad324e6f16af0b1b17,Northeast,1
7aacab0d5a88f0ad324e6f16af0b1b17,South,1
7b1b105bec6579291e967aba1440c8c0,South,2
7ba9c2af798b4ed113cc38c7028833a4,Northeast,1
7ba9c2af798b4ed113cc38c7028833a4,West,1
7c1db2cc517fa5c4d9d75edf1005d816,West,2
7c581e63f92b67bfa9c0b42134ac197d,South,1
7c8b56180fe459252f319c6a9fafcfe0,South,1
7d315b125d08a7a2bd43ef994df6be32,Northeast,1
7d3e155f00ba8369fb1c643ea371e813,South,1
7d491e936c09bc7414280d31494190f7,West,1
7d491e936c09bc7414280d31494190f7,NA,1
7d4b2b7b409c1fb121ce3baeccf00c09,Midwest,1
7d4b2b7b409c1fb121ce3baeccf00c09,Northeast,2
7da429b69b4a929a377bc9a8c33e28bd,West,2
7de32ce40f5d2d2f01bf76a628c484a0,NA,1
7df236ae65a8e08c01e9659b245234f4,South,1
7e03925ed2f1dab235f386620536f0da,South,1
7e220ce87bfa4ae94be3fb6471c59d66,Northeast,1
7e4dcc053827f3b078ab07f3e8d5d8b4,Midwest,1
7e71ff50cb28695f808e41aed76cf12b,South,1
7f13211b0e25a7fa8385ce64f4d626fd,Northeast,3
7f13211b0e25a7fa8385ce64f4d626fd,West,1
7f5f71ef34e81596a9673ba1de621cac,Midwest,1
7f5f71ef34e81596a9673ba1de621cac,NA,1
7f923e6d5c7a021df29e4c451f23e462,South,1
7feb67b286f98744f2b2f6fd73ae0ddf,Midwest,1
7feb67b286f98744f2b2f6fd73ae0ddf,Northeast,5
7feb67b286f98744f2b2f6fd73ae0ddf,NA,1
809010c8df20e286af4f5b0c11b39372,Northeast,1
809010c8df20e286af4f5b0c11b39372,NA,1
80ca3d3fd7930f8ceffe306eddc1e337,Midwest,1
815513b74735652469c42d6e8a275336,South,1
816e86ffecde0ba519a18e7c43df9786,South,1
816e86ffecde0ba519a18e7c43df9786,West,2
818ffbf3ac8734c828ad8ea9c593c35b,West,1
81b7585e414ac481bbe8a2fae8b3198c,West,2
82285ad6cef1b18869704310532acb8b,West,1
8240eef134d4a48492eb3d386bcdbb7b,West,1
8250fcc520dee866d49ae55df8bbe943,Northeast,2
8250fcc520dee866d49ae55df8bbe943,West,3
8250fcc520dee866d49ae55df8bbe943,NA,1
82f3db76cc1a300c21c4b13d7f85bbc3,West,1
832c900e69e96d1c889bd6618dcfe8da,Midwest,1
832c900e69e96d1c889bd6618dcfe8da,South,1
835c476fb29c7939c5a52259194bb35e,West,1
8371df9009b01a3931f2f303967f390c,Northeast,1
838605112d543e5256b13564aa661e2f,Northeast,1
838605112d543e5256b13564aa661e2f,South,1
839677917b58786f57402f28f3cad3d9,South,2
83b6c2735aba50fb23e842cca39cd70b,Northeast,1
84392397f99b0d9941d6849d04d8a22b,South,1
845bb219783342086ea3d4cfe6e8488f,Northeast,1
854a3a3795623e674aad9b09e9fc7008,West,1
855d11f0521107b0495a0ef91631257c,West,1
8566036227c2ac330519dccb58938ecd,South,1
858c50051ee729f9a1ecc08749a71f54,West,1
858f624c7c326419b26b59b4c40db7e8,Northeast,1
858f624c7c326419b26b59b4c40db7e8,West,1
85f9efcfcdf9ad0c477b182437e71a91,South,1
8615d3c20ec3270d969f3b711530c79e,Northeast,1
863ecaf7cedc0d88617a24150793ab4d,Northeast,1
864fe62471624497d889b5475e1f4bdc,Northeast,2
864fe62471624497d889b5475e1f4bdc,NA,1
867f68ec5f5b19550c324aad99120281,Midwest,1
879626cfa4cf42ca94ea6114f3c9fe6a,Northeast,1
87af1a05680cedb2f6f23ca32eea5830,West,1
882c82de7f5588e3eed7eadb71bf1757,West,1
883963920a83935079251d7d53e90ca8,South,1
883963920a83935079251d7d53e90ca8,West,2
88ac1392e9e0c2ac81e1a9d72fcf648c,Northeast,1
88ac1392e9e0c2ac81e1a9d72fcf648c,West,1
88ac1392e9e0c2ac81e1a9d72fcf648c,NA,1
88c9fe725ccd0dbfb5c41455c3cc603b,Northeast,1
88c9fe725ccd0dbfb5c41455c3cc603b,South,2
89b3adc5de095202fa2893ab38d8dedd,Midwest,1
89b3adc5de095202fa2893ab38d8dedd,West,2
89bb0b0559fba10e3ab8677270580eba,Northeast,1
89f6d5e4be5e3ded70e299c5cfa1740a,South,1
8a5c1148313f085b6133cde138dd8b21,South,1
8a7beafb9e7b61b67b432bf0d9dbcfd9,South,1
8b58398b6612ee0562d70f38dce64575,Northeast,1
8b58398b6612ee0562d70f38dce64575,West,2
8bcbc877f8c59d4780e2dd3075848d3b,South,1
8cb914b8ede93428b79bb54bcabdafab,South,1
8cf75843a71a2ee63ac655291bfac13d,Northeast,1
8cf75843a71a2ee63ac655291bfac13d,South,1
8d20ceef3a0dce3398e279d64ce3d7c0,Midwest,1
8d8d06d556c6ab0397b3acf3985e107c,Midwest,1
8d8d06d556c6ab0397b3acf3985e107c,Northeast,2
8d8d06d556c6ab0397b3acf3985e107c,South,1
8dce790bf264981019fc28e97fb6bada,South,2
8e0d237370a1743300bcb4805e23fde3,South,2
8e5dc9f789d9dbaa13533026888a3a7e,Northeast,1
8e5dc9f789d9dbaa13533026888a3a7e,South,2
8e5dc9f789d9dbaa13533026888a3a7e,West,2
8ef40b4077aaa8c1815b34e01e6b90d1,West,2
8ef75ebc29761d805334e8af78400f11,Midwest,1
8ef75ebc29761d805334e8af78400f11,South,1
8f408dbc4738d528e232f0d9b7d9adb5,NA,1
8f59c925fea3611a81f6f308af1b2e88,South,1
8f88488fbc4b2a0ee1d8b473ced3d725,West,1
8fb084226ac1702330a7a1b19474fba4,Northeast,1
8fbc2a5be6b1ec5306a9b688da6a7484,South,1
8fca1d04c72c77af0c9b970b8f3ae1e7,Northeast,1
8fd16d206566514763571bf6675ce382,South,1
8fec34f9af814ce82b4bbbe7a2250460,Midwest,1
8fec34f9af814ce82b4bbbe7a2250460,Northeast,2
900bd10969752ed8114ecd1f95e99084,South,1
900fc3c0da12243f301407084f2c657a,Midwest,1
900fc3c0da12243f301407084f2c657a,Northeast,2
900fc3c0da12243f301407084f2c657a,South,1
900fc3c0da12243f301407084f2c657a,NA,2
9017cb32932704b2e2dd5a4f4855c347,Northeast,1
9019ed148d2e92e3c9247b0286c25dcd,Midwest,1
905caf155a3c3985dd74653e307d515e,Northeast,2
908d9833f2d60b203dbf3c603b4e9b28,Northeast,1
908d9833f2d60b203dbf3c603b4e9b28,West,5
908d9833f2d60b203dbf3c603b4e9b28,NA,1
911f527cc33afb01aeb67a4860374032,Midwest,1
91609d3674d0d329f60ccfaa3cb16722,South,1
91a5ca8b0b6e9c88f8b26b23aa87006a,West,1
91ab00b00ef486a4c368e04f3034f15a,West,1
92325a010e20a4a62865c25b8916afa1,West,1
928df35a55db9394071eb4f35ba186de,Northeast,2
928df35a55db9394071eb4f35ba186de,NA,1
92f2efded435e876e71de73036f03b3e,Northeast,2
92f2efded435e876e71de73036f03b3e,South,1
92f2efded435e876e71de73036f03b3e,West,2
9305664ca6013249961cf538d99b0399,South,1
93ce4a6b31b29fafa801c3d737cd512a,Northeast,4
93ce4a6b31b29fafa801c3d737cd512a,South,1
93ce4a6b31b29fafa801c3d737cd512a,West,3
93ce4a6b31b29fafa801c3d737cd512a,NA,1
94ba89dd34b4b045fbd87c49411713d3,Northeast,1
9518146e9f58fe74435eeee3d8a03c53,Northeast,1
9563da82055ee941c381fe34ea2c7a62,West,1
9587531b3629257072f24fbcf0209a2e,Midwest,2
9587531b3629257072f24fbcf0209a2e,Northeast,1
9587531b3629257072f24fbcf0209a2e,West,2
959e73c8118679f3cefd9ca1beee7a3e,South,4
967347b9c6eceef831e0d93d8dd83ee9,Midwest,2
967347b9c6eceef831e0d93d8dd83ee9,South,1
967347b9c6eceef831e0d93d8dd83ee9,West,2
967347b9c6eceef831e0d93d8dd83ee9,NA,1
96f334fc64be75d2266d8eed532fd168,West,1
9767cfe448f9e0dd7f4142d2d7f836d6,West,1
979fe7f1b6266806558dc0852aadb99b,South,1
987bef56bbb5e8f34c76e7a04bab06f2,South,2
98e44a959eba41c5763f745d85343759,South,1
99662081f6aaa69506701a4c1b21c713,Northeast,1
9982a26693db670aadcac0d2519151af,West,1
998be3b57482337bc511581747bfa5f0,Northeast,1
99a1b55112550007e5938d5e6ed762cd,Northeast,3
99a1b55112550007e5938d5e6ed762cd,South,1
99a1b55112550007e5938d5e6ed762cd,West,4
99b2fa9428bceb4318980e309042565f,Northeast,1
99e19294d658af869eb94e7697e1a340,West,1
99e19294d658af869eb94e7697e1a340,NA,1
99e877811fe4df8d9848ef2abd0a1220,Midwest,1
9b2f562344424cdc71ac4e963d67aaf9,West,1
9b71c804cc271cab84230f3752da67fe,South,1
9bf0271cc8b65ed1d2934f75f3fbe1e5,South,2
9c1956a5aaf2a21f02fef0d0c79e6070,Northeast,1
9cce451e9251e45c7c8ae083a00165df,Northeast,1
9cd82c4ffca7aff01ea7ad916b41dbac,South,1
9d3a4437e58a04fc828ec768bed0d2dd,Northeast,3
9d8af955072742a8219cb36550dd6872,West,3
9de02fd87de6ba3784dbc369ea498530,Northeast,1
9de02fd87de6ba3784dbc369ea498530,West,4
9eb934fbd2682e6aed493447a66e5bdf,Northeast,1
9eb934fbd2682e6aed493447a66e5bdf,South,2
9f26fc05c5b4153a526df28c902ef30e,NA,1
9f6878455d7fbcaabde5ff739c1e0062,Northeast,1
9f6878455d7fbcaabde5ff739c1e0062,South,2
9f6878455d7fbcaabde5ff739c1e0062,West,1
9f6878455d7fbcaabde5ff739c1e0062,NA,1
9f73b2c3766434025ecd899636d93a2d,Northeast,2
9f73b2c3766434025ecd899636d93a2d,South,1
9f73b2c3766434025ecd899636d93a2d,NA,1
9fa31cc0960749b77682c62f8488d518,Northeast,2
9fa31cc0960749b77682c62f8488d518,South,2
9fa31cc0960749b77682c62f8488d518,West,1
a00a504418bf518aecef414038437907,South,1
a00a504418bf518aecef414038437907,West,1
a07535da46ca99886b425d22a0e3f047,Northeast,1
a07535da46ca99886b425d22a0e3f047,South,2
a12984bbe13fd3a7535c7adf30495cb1,Midwest,1
a140666e6bb70f7b13d278fe2f735bf9,West,1
a1dd40d6b483b7ea45d5352947aa95c7,Midwest,2
a1ea3887b757a5943f174c616bc5430f,Northeast,1
a230922ec621a983a588380ef60049a9,West,1
a2523d5d755ef74bf65194f631d4177a,Northeast,1
a2523d5d755ef74bf65194f631d4177a,South,2
a27f5b143bbe532dffaa4bf1fef89b43,Northeast,1
a2df6bc1d58ee1380fb795a69cd5a22f,NA,1
a376fc6f6887db3b25b0a3ef6d99a9b7,West,1
a38852c419ef91ff1cd4f398f2c06a58,West,3
a3abc91ef2aaea49f21b088075d8c279,West,1
a3ff765e2e571bf69114df4ac76da85a,South,1
a3ff765e2e571bf69114df4ac76da85a,West,1
a444142c83fc4447c4a51095ff191334,Northeast,1
a444142c83fc4447c4a51095ff191334,South,2
a444142c83fc4447c4a51095ff191334,West,2
a4a010a28f787a9431ca902e961d628c,South,1
a4b28652bb3b04ba92c0c0cb3fa42865,West,1
a52a1c4d374a17c8894a68036415adee,Northeast,1
a537c93fc0691415e5be0a11138b6681,Northeast,3
a58fa895663690a28619e0067d4f65a7,West,1
a617044c227232f7a4081c36f6569a94,Midwest,1
a617044c227232f7a4081c36f6569a94,South,1
a617044c227232f7a4081c36f6569a94,West,2
a62e19769dcd449c6cffb587c24b26f7,Northeast,3
a790b1fb27865fca96e081b5550da120,Northeast,1
a82fe02f287975a4d3197376b202253d,Northeast,2
a82fe02f287975a4d3197376b202253d,South,1
a849fd1094bce55e1377d3f5f50408c1,Northeast,1
a84db00e46153610fa1c943e7f35dd30,Northeast,2
a84db00e46153610fa1c943e7f35dd30,West,5
a875eca9dfcec0b64e888bb4392ae09f,West,1
a8e9ed782688741950fa528f965eb1ad,South,1
aa309a336eb1bcbff94b2548cfc42f72,West,2
aa6cb73991030f9e818fd1a3f360adc1,Northeast,1
aa6cb73991030f9e818fd1a3f360adc1,South,2
aa6cb73991030f9e818fd1a3f360adc1,NA,1
aaab7a31b778c5cf8f8a9a38734de079,South,2
abd0076152e507dfe90c9f16c76b85b8,West,1
ac7b37e4d917e54e6c7dc561945de8da,Northeast,1
ac7b37e4d917e54e6c7dc561945de8da,South,1
ac7b37e4d917e54e6c7dc561945de8da,West,2
ac7b37e4d917e54e6c7dc561945de8da,NA,2
ac8600969a6ccf3a866ce808f46ac2bf,South,1
ac8600969a6ccf3a866ce808f46ac2bf,West,2
ac8600969a6ccf3a866ce808f46ac2bf,NA,1
ac9f5f58fdfeb904fbd9fcc4582cff55,South,1
acad600494ca326de40d0fdd56da8beb,Midwest,1
acad600494ca326de40d0fdd56da8beb,South,1
ad8f0f6051d0d12df6268d9c6c43f9c8,South,1
ad9b835eb303f99751727014cf7241f5,South,1
ae26576919494746ce542e8fd2ce70e3,South,1
aea4764ed87b95f64bd642f13f7ed01c,Northeast,5
aea4764ed87b95f64bd642f13f7ed01c,West,2
aeba5f685a67bf775c55b3dc9ee62fbd,Midwest,1
aec60bb3b672f8ff7260bca6a7cbceeb,South,1
afa5ecdcc06619618dbef478fdbc5513,Northeast,1
afe985e11e41a3bd39b8cf9819b01b0f,West,1
b00f21473800fd79013de14d2d8b3ab1,South,1
b01571c306cf6a4c37fbef02fb318b50,Midwest,2
b01571c306cf6a4c37fbef02fb318b50,South,2
b01571c306cf6a4c37fbef02fb318b50,West,3
b01571c306cf6a4c37fbef02fb318b50,NA,1
b02195117fa2461c143fdfdd7ab81dd5,Northeast,2
b02195117fa2461c143fdfdd7ab81dd5,West,2
b02195117fa2461c143fdfdd7ab81dd5,NA,1
b0cdb3e511a8ecd29f6cce2d49eae494,South,1
b0e67cfba385cf127559a027202636d8,Northeast,1
b0e67cfba385cf127559a027202636d8,South,1
b0e67cfba385cf127559a027202636d8,West,4
b1819ddb77a4569a7f13af72d11e263e,South,1
b2367cd3ae2f751960adc4a45bd3efc5,West,1
b25ea873f1e502d50e705126c204cbda,South,1
b2da2c80cf7631c7518d5b7c4711fb26,South,1
b3016237c7cba7ba9b8b42423bf468e7,Northeast,1
b30f191add2ff27ba01a7f6781e55882,West,1
b3a6ace61d4033f5b9312eddf6449708,South,1
b3efbce0f6a3fa8853de0c06f04fc7e4,South,1
b4381f777dbe72368477e42637a0a528,South,1
b4381f777dbe72368477e42637a0a528,West,1
b4381f777dbe72368477e42637a0a528,NA,1
b45f7c84db3c34c8a28d8f696b965359,Northeast,3
b45f7c84db3c34c8a28d8f696b965359,South,2
b45f7c84db3c34c8a28d8f696b965359,West,5
b45f7c84db3c34c8a28d8f696b965359,NA,1
b494db718ba71afed60d41d143405858,Northeast,1
b4e817218e81e25676fbfe14239aaae6,Northeast,1
b4f8ac876245701fe6a07592d9c74bf8,Northeast,2
b4f8ac876245701fe6a07592d9c74bf8,West,2
b503a010aca037ae9b04fedc7917c6d3,Northeast,1
b5561c8e5b867d3aff2e183e695cfa6d,Northeast,1
b5561c8e5b867d3aff2e183e695cfa6d,South,1
b5561c8e5b867d3aff2e183e695cfa6d,NA,3
b5c76ddce7d28612e49c2afef92697b4,West,1
b66800146b100f052451180b0ffec469,West,1
b66800146b100f052451180b0ffec469,NA,1
b6e3a28115f8491bdf3ef5ceab6af694,South,2
b6e3a28115f8491bdf3ef5ceab6af694,West,3
b76c49040c64239d828a6325e9ec03c9,NA,3
b7e6e56b1cd9e5769a64213589fff9e1,Northeast,1
b7ea005e5c04b24a61896f5170810101,Northeast,1
b7f2789db3924fab58777222f7564104,South,1
b80b7b0b9135439061164b06c514b5a1,Northeast,1
b80b7b0b9135439061164b06c514b5a1,South,2
b80b7b0b9135439061164b06c514b5a1,NA,1
b81f0f3ffad97aa660fcb1cf093fdf64,South,1
b8b4a984c7b1d168e51c0224d578740f,Northeast,1
b8b4a984c7b1d168e51c0224d578740f,South,1
b8bb98dce2e7b9ac0a473c11dc258e56,South,1
b93629fc18e6e44e6a0d804b4720e15f,NA,1
b9885cf93a1d88fbb3509e50ba589daf,South,1
b9bf11a946cc01300954c01acdf65824,West,1
b9ed9e6ea58dabb6bfc09facfdefe817,Northeast,2
b9ed9e6ea58dabb6bfc09facfdefe817,South,1
b9ed9e6ea58dabb6bfc09facfdefe817,West,4
b9ed9e6ea58dabb6bfc09facfdefe817,NA,1
ba7097c0bed2c51e459e7d339f8f0a6a,West,1
bb3d64af6b1ad3df779180c6599c738c,Midwest,1
bb3d64af6b1ad3df779180c6599c738c,Northeast,1
bb3d64af6b1ad3df779180c6599c738c,West,2
bc06cbd3f3026c39d0c15ec524a81861,West,1
bc61639ecadfd6526c20ff3ec3c4e5fe,South,2
bc61639ecadfd6526c20ff3ec3c4e5fe,West,1
bc9d7ccb863887938c951ab8f273cd25,South,1
bc9d7ccb863887938c951ab8f273cd25,West,6
bce7f01ac9ccd1dba5daa5e00fb963c1,Northeast,1
bce7f01ac9ccd1dba5daa5e00fb963c1,South,2
bd14eb33fb0c9367677daaec12f7666d,South,2
bdb01de6a41498a05f85b75c09f8f2e9,West,1
bdde97f1c1b939d6815fba995c2e681a,Midwest,2
bdde97f1c1b939d6815fba995c2e681a,Northeast,1
bdde97f1c1b939d6815fba995c2e681a,South,2
bdde97f1c1b939d6815fba995c2e681a,West,2
bdde97f1c1b939d6815fba995c2e681a,NA,1
be068f0673018002d3330a3b97d68878,Northeast,1
be068f0673018002d3330a3b97d68878,West,2
be068f0673018002d3330a3b97d68878,NA,1
bf52b9ddf0b263f6c88e0f14b3f08757,South,1
bf52b9ddf0b263f6c88e0f14b3f08757,West,1
bf66782a84ac3a0cd69a375b06c97bbb,Northeast,1
bfe7880d59d64597d2b70c2f52d7e112,South,1
c070350ca1e60e0b8fcadc59087d3f7a,Midwest,1
c0eded90cc32ee4d3fdee036b5503808,Northeast,1
c123dd3ccd91ea63664d24b206bb93cb,NA,1
c14fbf969ac4dee2c959333256fc4223,South,1
c18872d2b0c450eb810875a4cb58d50c,West,5
c191a08059ad3be38e4707e044123b2b,NA,1
c2389577cc865fc0d6a04e0ef4baab00,Northeast,1
c24104435aaa05aa0a128cd39677ea34,West,1
c2be66caf8e17486a6acebcbf5156d9e,Northeast,1
c2c34b7d682e38a02e527d3a4b73d228,Northeast,2
c2c34b7d682e38a02e527d3a4b73d228,South,1
c31af4757d4e1366a24d3cfb9b5126ae,Midwest,1
c31af4757d4e1366a24d3cfb9b5126ae,West,1
c31af4757d4e1366a24d3cfb9b5126ae,NA,1
c31f769db9cb53dd59e592d74288c4a7,Northeast,1
c33e4ebc2f47bb5130f8237cab2dd1e9,West,1
c3d7f5b05bfe99eeca7f56c803945f4c,Northeast,1
c3fce3b96a87895445e9248271b62eba,South,1
c42558e914659f08b52b770a1d6024cb,Midwest,1
c48c7dabb98625dd91bdd4b57c54274c,West,2
c4bc3e2890cfeaec34fa98548e1a7a93,Northeast,2
c4bc3e2890cfeaec34fa98548e1a7a93,South,2
c4bc3e2890cfeaec34fa98548e1a7a93,West,1
c4bc3e2890cfeaec34fa98548e1a7a93,NA,1
c4c0dadd7fc641b41da64deb4a5974f3,South,1
c4d00a1f090c409de1a455665233cef2,West,1
c51c4ffec076ce3161c1ef365f29eb94,Midwest,1
c538edb38b5847eae590819af37d85cd,Northeast,1
c538edb38b5847eae590819af37d85cd,NA,1
c53dea992290ad788f8bbb8fc8eec237,West,1
c54ebc420dc02cc15a2e1760bf5edc1c,Northeast,1
c5949a2545af626b062ab833081bb3c8,South,1
c5a5e92411aa74896382c808c1532677,South,2
c69a4c3663522be09b014cdbc7f2c55d,West,1
c69a4c3663522be09b014cdbc7f2c55d,NA,1
c7a74cbc56a99816c8cc0a91071496fb,Midwest,1
c7a74cbc56a99816c8cc0a91071496fb,Northeast,1
c7d898f17b57198b75e1ac6fdef5c119,Midwest,1
c7e0ee402de54d2bc7cc53af75f45780,Northeast,2
c7e0ee402de54d2bc7cc53af75f45780,West,1
c7e2ebf3ad4d9b8ddb381e21a131aba9,Northeast,1
c7e2ebf3ad4d9b8ddb381e21a131aba9,West,2
c82ef947685eb4f619a651042767629d,West,1
c8443b25fe4e03081b656698b1eb5b9b,Northeast,2
c8e4ebde281fdd17333d194fd6a673c2,Northeast,2
c8e4ebde281fdd17333d194fd6a673c2,South,1
c9221c1d58844030fd49fc5c5cfd5153,Northeast,1
c957161c447ee659cb29c4cb02411eca,Northeast,1
c988ad91829705e7cbc5d1563227efe3,West,2
c9eb0340874d09d520d2a0e07c9587d6,Midwest,1
c9f5948399780bc4f44616d031974545,West,1
ca70d18cb20d28557c56b64eb2ad81e2,Northeast,1
ca8dd114a35f95149b01c9c4fdfd799d,Northeast,1
ca8dd114a35f95149b01c9c4fdfd799d,South,1
ca8dd114a35f95149b01c9c4fdfd799d,West,2
cae52a92e03d4bd4e6afd64a1866fd88,NA,1
cb63218a24ab314244c9aa1863d2b78e,South,1
cb63218a24ab314244c9aa1863d2b78e,West,1
cb8b645e73cc5dc6017357d80c7745dd,South,1
cbd60fdc69d7460c0076aaafbad40020,South,1
cc00e798ce546294f69126f4c2811b94,West,1
cc6d6710cf6a99d6389255e6b41c0e14,South,1
ccd27b64b0a282663266d37503adb3b3,South,1
ce07046640af78a1f1df4903adff5ac1,West,1
ce0cefcdbb978ff154dbc0160381e1e6,Northeast,3
ce606eb633a1fcb24fc12019e67dafb4,South,1
ce74d639c48de399097458721c53832d,West,2
cea0b726ac966672726b4fa7b502f72f,West,1
cefb952e43926e9e1f559777f0ff8aa4,Northeast,1
cf72275034fb9da73f75597cc5919a91,Northeast,1
cf72275034fb9da73f75597cc5919a91,South,1
cf97a9b256b6fe9f58160e72e5855ce9,Midwest,1
d02cdffb419ddc488ffe2c454ad12605,Northeast,3
d02cdffb419ddc488ffe2c454ad12605,South,1
d073ec6e3186497817056fe235b50b65,South,1
d0bc954c3a7b70fa3e4f676bc820065b,South,2
d0bc954c3a7b70fa3e4f676bc820065b,West,1
d0f7c40190d3f6afbe6dab3ac3283dc5,Northeast,1
d0f7c40190d3f6afbe6dab3ac3283dc5,South,2
d0f7c40190d3f6afbe6dab3ac3283dc5,West,1
d0f7c40190d3f6afbe6dab3ac3283dc5,NA,1
d10a438e4877658ac5bc82bf7ae89772,Northeast,1
d1a75fbe3cce91d9fcb08c98e4ea40b4,Northeast,1
d1a75fbe3cce91d9fcb08c98e4ea40b4,West,1
d268ce0b18c7265e9a8274358a035857,Midwest,1
d268ce0b18c7265e9a8274358a035857,South,1
d268ce0b18c7265e9a8274358a035857,West,1
d329188b646b76c90628d46498bc475f,South,1
d334b0e7ba85fbcc8bba2ada516a5daf,West,2
d380702b7aae1d7142abfad5ba746a58,Northeast,3
d380702b7aae1d7142abfad5ba746a58,West,1
d380702b7aae1d7142abfad5ba746a58,NA,1
d3b72a88b1b8187f2da80badfde7b8fb,Northeast,1
d3b72a88b1b8187f2da80badfde7b8fb,West,2
d3da0dd5537f5ff745325673e0848e50,South,1
d4be71df6d9744270b832bed4d4b16a2,Northeast,1
d4bf3f0c06ff022251ac7512010c3b92,Northeast,2
d4f5ca3ca2dbc27d9ac734c3258dee54,South,1
d4faf9f800c06335279ed2fc4c0c7058,South,1
d50ae6ac1e425f2bb173d8f447f507f4,South,1
d571b52a4239db077915de3e42a63b73,West,2
d581ff1b33a8840d8ca93ca4ad1b6918,West,2
d581ff1b33a8840d8ca93ca4ad1b6918,NA,1
d5a0e2b5c2cd4061619114d4948d86b6,Northeast,1
d5b488185ba1ce55872086da55cbb320,South,1
d5b488185ba1ce55872086da55cbb320,West,1
d5f786d596880daef4d0e29e451f3961,Northeast,1
d60e39dff70c2754c7463c66f5b24288,West,2
d617c120e4d148df192434787e821526,South,1
d65edacd8d23a1875e5bfccb048b1b1c,South,1
d6c61bfcd948da8ad5bc97dd49bd5d31,Midwest,1
d6d3681abaa8316e92f835cbf7474d32,Northeast,2
d6d3681abaa8316e92f835cbf7474d32,West,2
d7a3bccacffb83d8444b96afba0ceebd,West,1
d7a3bccacffb83d8444b96afba0ceebd,NA,2
d7adb9ebf9a424c2c956ce0843cfdec9,Northeast,1
d8386909d9d708ae9bd9af2579213a3d,NA,1
d891bf1aba06a8c8f1386bf71d5ab3e0,Northeast,1
d89ba5503940856c5f47df36e864e251,Northeast,1
d89ba5503940856c5f47df36e864e251,West,1
d8a557779740cfa8d99f1f55c0df9359,Northeast,2
d8b5e7a528088758df57abb7d6d5cd60,South,1
d94c63d155fe5adb62a37b33dd5b36e0,Northeast,1
d996de91079fda566b9843f05fc3e811,South,1
da2f8d9892ccbea2df1465dc1a407881,Northeast,3
da2f8d9892ccbea2df1465dc1a407881,West,2
da3a1eae4c697e5f57e24fa9cce2e9ed,Midwest,1
da3a1eae4c697e5f57e24fa9cce2e9ed,Northeast,3
da3a1eae4c697e5f57e24fa9cce2e9ed,South,2
da3a1eae4c697e5f57e24fa9cce2e9ed,West,1
da3a1eae4c697e5f57e24fa9cce2e9ed,NA,3
da79d347dae4d6f023f863464c4b4714,South,1
da7fcdccf3c208eb19c16ec9c96d3078,Northeast,2
db36e85519d3472fedad12d2c185e6a3,Northeast,1
db36e85519d3472fedad12d2c185e6a3,South,1
db36e85519d3472fedad12d2c185e6a3,West,2
