seminar_id,semester,urm,female,urm_female,region
0d377eeacf3a723ff599e8d0623b74f1,2016-01-01,1,1,0,Northeast
00af7abeb71a8b067a6b7d19e59bcbc8,2018-01-01,1,0,0,Northeast
04fdf2f9c51e3c0e0e237c9ea9eae875,2019-01-01,1,0,0,Northeast
88764f8b8f946cbacd694bdaa0174910,2017-08-01,1,0,0,Northeast
7137782342ce7d2442e9ee457e293547,2019-08-01,1,1,0,Northeast
a206c81f678ae34b16b890eb11029574,2015-01-01,1,0,0,Northeast
340e84d56ee5e83967daa939d059be52,2018-08-01,1,0,0,Northeast
d869f554152cd1874afd758b50b76efb,2017-08-01,1,0,0,Northeast
b11f53d77b38fc2089c5d47d7f3d790c,2016-08-01,1,0,0,Northeast
610a7ce1c5b25f92ca2dfd22bf035537,2016-01-01,1,0,0,Northeast
a16d7a9c66875c60dfbc62469b9924eb,2014-08-01,1,0,0,Northeast
984acb2c5811160be35919ceb620277e,2019-08-01,1,0,0,Northeast
b1acff4d6b9ea0e80d9b65c7ec19c4ac,2017-01-01,1,0,0,Northeast
b45f7c84db3c34c8a28d8f696b965359,2015-08-01,1,1,0,Northeast
503fe048f565ccc610c2902e2de9cfb9,2015-08-01,1,1,0,Northeast
5f6161b3357742edeb8953407aa67625,2018-01-01,1,0,0,Northeast
024b9b410a185cef274b019ac3dc391a,2019-08-01,1,0,0,Northeast
2eab8b39ada2409b69b520d115322f39,2015-01-01,1,0,0,Northeast
1ca8926339a1d5c14e8f29b8c475ea3c,2019-01-01,1,1,0,Northeast
94122d19d116a416242da31437e425f4,2016-08-01,1,0,0,Northeast
5ebca53c7cb994e723c6839e9e6d6c9f,2018-08-01,1,0,0,Northeast
4e9b1acfcbdf0bcd841be6603b0eacb3,2017-01-01,1,0,0,Northeast
6746332a1ccb57dae86648c4eba17b10,2016-01-01,1,0,0,Northeast
25aa7d24a33e47c4a9063fa6a797bae7,2015-08-01,1,0,0,Northeast
571a1b31451d58d045e1b962dcf87d3a,2019-08-01,1,1,0,Northeast
a697545c684c44e6e5081a867b6ca8c9,2015-01-01,1,0,0,Northeast
5ba296380263742af91faf3d909f46e7,2019-01-01,1,0,0,Northeast
cf9127e20dc3b6c37073d1ea19158ddc,2017-08-01,1,0,0,Northeast
2984f444f9a9b3a0e08c0c00f1b7eb25,2014-08-01,1,0,0,Northeast
6b198e5b8b6fd0de0bf79117498baf44,2019-08-01,1,1,0,Northeast
f839a65874bc8a1cae4b0b9ceb07f850,2019-08-01,1,0,0,Northeast
c93e838cec431dd0ba23fbd91f7ade1f,2017-08-01,1,0,0,Northeast
d869f554152cd1874afd758b50b76efb,2017-01-01,1,0,0,Northeast
8030821839d3afd2b772a7f59b975c5a,2019-01-01,1,0,0,South
9f6878455d7fbcaabde5ff739c1e0062,2019-08-01,1,1,0,South
9548af814053ed61020f3d90e0cc4e3e,2019-08-01,1,0,0,South
9eb934fbd2682e6aed493447a66e5bdf,2018-08-01,1,1,0,South
6b5425cead6e95a3822050b7997cbb22,2019-08-01,1,0,0,South
ac9f5f58fdfeb904fbd9fcc4582cff55,2019-01-01,1,1,0,South
2a92124c9affedcb93e20164069754e1,2017-08-01,1,0,0,South
1ac4badd5a45e8570a5243f59cd06382,2018-01-01,1,0,0,South
9c05567d8dc566e0c0fcc1d85f800cd9,2019-01-01,1,0,0,South
9c05567d8dc566e0c0fcc1d85f800cd9,2016-08-01,1,0,0,South
a014e7c88a707490d62a6dfbb3558b4e,2016-01-01,1,0,0,South
ba492e087dff06c3dba5e3cc00182024,2018-01-01,1,0,0,South
bcd3dff23ea2b67dccc271a16cf4dc7c,2017-08-01,1,0,0,South
9c05567d8dc566e0c0fcc1d85f800cd9,2016-01-01,1,0,0,South
c495f6a83923e4973850d4661e909056,2019-01-01,1,0,0,South
383333a4cd7ed713fdfb4d2773b8bdd1,2019-08-01,1,0,0,South
6b7c93669317ceffcc5b0066a428f387,2018-01-01,1,0,0,South
c1bfa42362cfa5c2038c351f78de65d2,2015-01-01,1,0,0,South
bdf2fc44bcd34a90c71282915316ac05,2019-08-01,1,0,0,South
a206c81f678ae34b16b890eb11029574,2017-01-01,1,0,0,South
c9c3e76f7b1a028eb48410465a453e9b,2014-08-01,1,0,0,South
dc7dfb5ac256fa09cddb88f85191b2a1,2019-08-01,1,0,0,South
899132b947a286b19b968b3cf13423ce,2018-01-01,1,0,0,South
9548af814053ed61020f3d90e0cc4e3e,2016-08-01,1,0,0,South
09ee4091be95b249da7739c25c8efb5f,2016-01-01,1,0,0,South
9548af814053ed61020f3d90e0cc4e3e,2017-08-01,1,0,0,South
64634aaab7cb1c9d421728f73fd4ce8c,2017-08-01,1,1,0,South
503fe048f565ccc610c2902e2de9cfb9,2016-01-01,1,1,0,South
7bfed2579a2e1fb1c50342fd3a1e83a9,2018-08-01,1,0,0,South
a07535da46ca99886b425d22a0e3f047,2016-01-01,1,1,0,South
267005ee89accc8325725c0367d29a53,2017-08-01,1,1,0,South
f02a2c25edd64ce8a0384ed7b3c39e52,2019-08-01,1,0,0,South
b0c72db50d0d0513fdf805a486971149,2019-01-01,1,0,0,South
37965862571ad2614b7a806a5b01aacf,2018-08-01,1,0,0,South
c3fce3b96a87895445e9248271b62eba,2019-01-01,1,1,0,South
d56b78aaf262e58c0ed0736907f48253,2019-01-01,1,0,0,South
91609d3674d0d329f60ccfaa3cb16722,2019-01-01,0,1,1,South
18897e640798e682cd26e67736ad3658,2015-01-01,1,1,0,South
a8ce70746deda6a32f6c3ac231a98639,2019-01-01,1,0,0,South
9db361a0e4ccca559917d7340159b642,2018-08-01,1,0,0,South
609d3adc9149d0c7a5eff76c3ff3f995,2015-01-01,1,1,0,South
d4faf9f800c06335279ed2fc4c0c7058,2015-01-01,1,1,0,South
0d65c9e94be1c9b41950714167688b59,2017-01-01,1,0,0,South
44446d1c359fa433d4a0d03a21cd6886,2019-01-01,1,0,0,South
47893725840a1faa3547f0e6a1abb51c,2015-01-01,1,0,0,South
b0dbc6c4c1479caccd8e29305bd732c8,2018-01-01,1,0,0,South
0cde0912467dda8bd62dada13155fb69,2015-01-01,1,0,0,South
d92aae538c37586cc2da717a34edc744,2015-01-01,1,0,0,South
c3d077b21b3a61de8cce76fd6e3e1205,2016-01-01,1,0,0,South
a350fee9d830e5e3526bb1062ac7f88d,2019-01-01,1,0,0,South
3043e117929898a9fd994c6e0b9c82e7,2016-01-01,1,0,0,South
f0ceeeff88b95de8f0118698641b8c05,2018-08-01,1,0,0,South
eaf9a070c99f9893a9660748defcce2d,2017-08-01,1,0,0,South
b324a4d4154560df53ec52cba6a76355,2018-08-01,1,0,0,South
678235b01ab3ae53c0b230662c79ee54,2018-08-01,1,0,0,South
b5338bd92c0d64b63df0feaa16cff263,2017-08-01,1,0,0,South
3ef68e756941e256626eb36832d34455,2019-01-01,1,1,0,South
c14fbf969ac4dee2c959333256fc4223,2019-01-01,1,1,0,South
383333a4cd7ed713fdfb4d2773b8bdd1,2019-01-01,1,0,0,South
6e2dae7037703138527ea87400d0f33d,2019-08-01,1,1,0,South
f89348bb807a2b244fbedb55680c1bff,2019-01-01,1,0,0,South
4f7dfa56207b8bec3b205ad2b6194d90,2017-08-01,1,0,0,South
b9885cf93a1d88fbb3509e50ba589daf,2018-08-01,1,1,0,South
47555cabd7f8a5ee6307d1f243f7269b,2017-08-01,1,1,0,South
a1d310d39ac408ffcf654a7f8b2cd1c2,2018-08-01,1,0,0,South
77e8dd45782b4c4ee7de887ba97ee20c,2019-01-01,1,1,0,South
5077f15a420166186dd7c9bf04af9989,2018-08-01,1,1,0,South
003ea6d6653e588c839b63d19ae8e75d,2018-08-01,1,0,0,South
9f6878455d7fbcaabde5ff739c1e0062,2016-08-01,1,1,0,South
abd1ff94de167b707f80ba6ae7d35fb1,2019-01-01,1,0,0,South
05a575f2c076c1ef85ced0835f7581b1,2019-01-01,1,0,0,South
64c40ea8a00ab8c162261ce042a06658,2016-01-01,1,0,0,South
9dfdab573adecce7128c96c2180898a2,2015-08-01,1,0,0,South
6366b605e848ba85e229805d24b3f37e,2015-01-01,1,0,0,South
f4fc82623a0c9b2823f865606c4b6b91,2018-08-01,1,0,0,South
6885c5dc207b9c35c79ff45b22cdb94b,2015-01-01,1,0,0,South
d3aa569204b804dc5f9e5ab8e2014f4a,2015-08-01,1,0,0,South
236046e7f7cb72f71b184f59c98df864,2015-01-01,1,0,0,South
e41f5b9640f70915e6d9dd3161bbd49e,2018-08-01,1,0,0,South
eaf9a070c99f9893a9660748defcce2d,2016-01-01,1,0,0,South
59facbf4f255c257230d007e2aa7dd15,2016-01-01,1,0,0,South
2ac066c4388e5b548bf19671d14ffad3,2015-08-01,1,0,0,South
55854656d62b50b3734346ea29cc7a75,2018-08-01,1,0,0,South
05f851532dab0b22618688de98d5f9b7,2015-01-01,1,0,0,South
a17a17d1999b23a00afc4254a058400b,2016-01-01,1,0,0,South
98e44a959eba41c5763f745d85343759,2016-01-01,1,1,0,South
e23e68ad2807a9af18fb2cb8d4c18a09,2016-01-01,1,0,0,South
f728320e93abecf16f7bc6b9d0653525,2016-01-01,1,0,0,South
457c5feb897f676b70f8e940c4f7b7ec,2017-01-01,1,1,0,South
bd79c192f3ff384d0e30b5107e7a5aa3,2019-01-01,1,0,0,South
4fb5ed774214adcba2320db066b5b062,2015-08-01,1,1,0,South
be85b7c3eeb8154e8db253e769d54537,2015-01-01,1,0,0,South
870ec355a93f7c12689c592e4a333676,2015-01-01,1,0,0,South
b85fee933baca0fb7735c19f3e7fd295,2015-08-01,1,0,0,South
0a7938f875223708b5e37f641f8c7cea,2018-08-01,1,0,0,South
b7f2789db3924fab58777222f7564104,2015-08-01,1,1,0,South
b324a4d4154560df53ec52cba6a76355,2015-01-01,1,0,0,South
10b31d6077dfe9b2070ac48f80277413,2015-08-01,1,0,0,South
a69645b9f114bed4286202fee2902ddf,2015-08-01,1,0,0,South
d2999af22de222954f5ed4fab3fdfce9,2019-01-01,1,0,0,South
b3f0373fb881014827964bb30cbc9334,2015-08-01,1,0,0,South
75bd52b9b51990a1cb9d213bf4aa9b35,2016-01-01,1,0,0,South
5182f69bce6eff9c6789e6eb80e986d6,2015-01-01,1,0,0,South
ca9a38f37ae40e2f8515c6ffe247a4ea,2015-08-01,1,0,0,South
53467f1f95dd022cd652a8eaffa8b25e,2019-08-01,1,1,0,South
cfc8acaaa5271e33865151c5bdc7f6b7,2015-08-01,1,0,0,South
ef111f4e6f2298f0c5cfbaddf09c66e2,2015-01-01,1,0,0,South
5ea542fc53b40f783f3fc4c4456448a4,2015-01-01,1,0,0,South
34ce6d9ec91202bb07820828cd0576f9,2019-08-01,1,0,0,South
8a428380fff79a5d6cc9d31ba3c62af1,2014-08-01,1,0,0,South
b45f7c84db3c34c8a28d8f696b965359,2018-08-01,1,1,0,South
57b860035b8c88a97192574ddae34b3b,2016-01-01,1,0,0,South
f7bffdd19191e2d2151f1f9939710642,2015-01-01,1,0,0,South
1a8fc2c502783959fb11936c474bce28,2015-01-01,1,1,0,South
a97bfe53988d772ac2a76862da7a231f,2018-08-01,1,0,0,South
f2ca8de8e85ae52051f1c4ab98d3fe42,2018-08-01,1,0,0,South
79f826e37204063a9693fe2c9e4964f4,2016-01-01,1,0,0,South
25eed2a355629d4d0734f552c1b9f47b,2015-01-01,1,0,0,South
d2999af22de222954f5ed4fab3fdfce9,2018-08-01,1,0,0,South
efb9a177bddf442e013a2c1f847f3822,2019-01-01,1,0,0,South
09ff7d1eacf5b7caca1e73d8bc86d1cd,2018-08-01,1,0,0,South
b90d146e04d33318d1829031be989dcc,2016-01-01,1,0,0,South
fcffd521b682d007b09ed613afea3fbc,2018-08-01,1,0,0,South
eef61eec285f6c5f4b700fba7e80e66a,2019-08-01,1,0,0,South
665319e677a90191e97ddeed83c604ac,2015-01-01,1,0,0,South
6e10cf6013e6d3f46b5689abd1dda5aa,2015-08-01,1,0,0,South
b5da9c20b7e33abd2e46fe537e9513aa,2018-08-01,1,0,0,South
987bef56bbb5e8f34c76e7a04bab06f2,2015-08-01,1,1,0,South
830144376077f66e8c0208444ab82a64,2019-08-01,1,0,0,South
830144376077f66e8c0208444ab82a64,2014-08-01,1,0,0,South
830144376077f66e8c0208444ab82a64,2015-08-01,1,0,0,South
830144376077f66e8c0208444ab82a64,2018-01-01,1,0,0,South
29bc6e5df523fa7bcd832c06bd60e51f,2015-08-01,1,0,0,South
1bbf80d73ca39f49d3986e1073a2e870,2017-08-01,1,0,0,South
d02b4553316a493644ab5acb9399d760,2016-01-01,1,0,0,South
499f42433a5235f5cf3c20375508e4c5,2018-08-01,1,1,0,South
d1babf0037a3f75d1859364fd435e45d,2018-01-01,1,0,0,South
0155eaf2565c0699a6c4c8d55f97a886,2017-01-01,1,0,0,South
b15cda709b1523c4538f38eb6b24181d,2017-01-01,1,0,0,South
f7bffdd19191e2d2151f1f9939710642,2017-08-01,1,0,0,South
99a1b55112550007e5938d5e6ed762cd,2018-08-01,1,1,0,South
1289893673f461d32a460d7a129efef4,2014-08-01,1,0,0,South
7137782342ce7d2442e9ee457e293547,2016-01-01,1,1,0,South
f89348bb807a2b244fbedb55680c1bff,2015-08-01,1,0,0,South
64c40ea8a00ab8c162261ce042a06658,2017-08-01,1,0,0,South
959e73c8118679f3cefd9ca1beee7a3e,2015-08-01,1,1,0,South
c4c740d67f5032959d532306409a93a8,2015-01-01,1,0,0,South
f8c1d8cc36064e538c87ff3df848177c,2015-01-01,1,0,0,South
e7f6c8cfea99ce02c713cb2142696574,2015-01-01,1,0,0,South
331fae00debcc2efdebdcf30211f4f30,2015-08-01,1,0,0,South
a97bfe53988d772ac2a76862da7a231f,2018-01-01,1,0,0,South
3082530352d596c6510919d031177ed7,2019-08-01,1,0,0,South
39f2ecd550d68db828ce91e94abd13ea,2017-01-01,1,0,0,South
f9e3efa40708af0628d5d7c57f68b276,2016-08-01,1,1,0,South
3e11d593de1afd295e95afadef0298ec,2015-01-01,1,0,0,South
f30a8e5b370758efa7398ff92780ffa5,2018-08-01,1,1,0,South
66a9c3ea1e1aae4816f63202d463dd22,2015-01-01,1,0,0,South
2e9ca5279e8ea697ea401636d2355d5e,2015-01-01,1,0,0,South
7aa750b84057679730a9fbab8a549fd2,2015-01-01,1,0,0,South
e09ea854a0db30e6e20237d48cc62e0e,2015-01-01,1,0,0,South
85792d295ebd00d0819daa9ef4c6a42a,2015-08-01,1,0,0,South
b6e3a28115f8491bdf3ef5ceab6af694,2014-08-01,1,1,0,South
2539e9890a6da8e734a75ceda5550990,2014-08-01,1,0,0,South
8d03f8fdc1620304e306836ad126c821,2018-08-01,1,0,0,South
24e10289b201412fb83dc1658e3e89af,2018-01-01,1,1,0,South
a16d7a9c66875c60dfbc62469b9924eb,2018-01-01,1,0,0,South
0ddc61fd248831a37448086e0dd50b7c,2019-08-01,1,1,0,South
19c36e9e8e8542c46a58cde9ecdea67b,2018-08-01,1,0,0,South
07fd2e09bedb43a472c2e12cde483e91,2017-08-01,1,1,0,South
de7faa4d602c953f3c92a97342b8cda3,2016-01-01,1,0,0,South
432671b7c7214f85dd233e7d1f8b2fbf,2017-08-01,1,1,0,South
00c10d39bd2c7fd08662295465785e42,2019-01-01,1,0,0,South
2db856303e7962f79ebbcdfdc030e39e,2017-08-01,1,1,0,South
bf52b9ddf0b263f6c88e0f14b3f08757,2017-08-01,1,1,0,South
858a13421d275424a934657b03f3e197,2016-01-01,1,0,0,South
dea5013371911ba1176c672813fde8c8,2015-01-01,1,0,0,South
b13b62caca9d6889bc99653134c57d50,2017-08-01,1,0,0,South
b1819ddb77a4569a7f13af72d11e263e,2015-01-01,1,1,0,South
2d6f88792d518d67957f1b67b45f2cc2,2019-08-01,1,1,0,South
26bb5f72944483860270bf185b2daf33,2019-01-01,1,0,0,South
d052ac4f416b30735b4d4738ebb51072,2018-01-01,1,0,0,South
4828bf4702ae51d916162d2c972ae709,2015-08-01,1,0,0,South
f0fbc26d566e9924dc87d336a291c545,2015-01-01,1,0,0,South
7588769a7943230e760d71a4437d6ffb,2018-01-01,1,1,0,South
4828bf4702ae51d916162d2c972ae709,2014-08-01,1,0,0,South
c341dc48f1e982fccf36df13f80e601c,2019-08-01,1,0,0,South
f6498b8815288631fbd887b44ef6b354,2018-08-01,1,0,0,South
360ec8f97d4c93ac76ab0672efc3adee,2019-01-01,1,0,0,South
f4b4be7fff084e9911d66d5119c6b83f,2015-01-01,1,0,0,South
b78a28b5a04264ad91581c0c09130aa1,2014-08-01,1,0,0,South
8fb38431972bff13d18d89867f84c1bf,2018-08-01,1,0,0,South
2b44626c2b5e0f810f387293ef3f2eb1,2019-08-01,1,0,0,South
ed78312b9c09135e62b0fdced97bfe1d,2019-08-01,1,0,0,South
9548af814053ed61020f3d90e0cc4e3e,2019-08-01,1,0,0,South
16ff1d975f0df71006ea515f91cbaacf,2017-08-01,1,1,0,South
e6b073007690da935757431dfdaa7451,2019-01-01,1,0,0,South
dc0e9487fb9f857e4fd0f6c6a4f1ed21,2016-01-01,1,0,0,South
a1d310d39ac408ffcf654a7f8b2cd1c2,2016-01-01,1,0,0,South
d3a95fec4e8e594d1d2113db6fe75cf7,2019-08-01,1,0,0,South
77e3b76dc0f31ebe86f2381f1c712d9a,2018-01-01,1,1,0,South
838605112d543e5256b13564aa661e2f,2015-01-01,1,1,0,South
6d9fdf897e66ff46a7dd55759926239e,2015-08-01,1,0,0,South
275a552deb50be7a230df9c101fa1cf3,2016-08-01,1,1,0,South
1598e66e3d86a492c38362aeb0e634ed,2014-08-01,1,1,0,South
a3068df141edf70562a09a5682e54fe6,2017-08-01,1,0,0,South
e2fce684f6ad1c817223e15f8af9fe44,2015-08-01,1,0,0,South
36857412c6933121fada94fce0318197,2017-08-01,1,0,0,South
ff8d4a04582b3645f049202e637f4550,2017-08-01,1,1,0,South
959e73c8118679f3cefd9ca1beee7a3e,2015-08-01,1,1,0,South
173aea395a1d6eab4b8c3111648962e7,2019-08-01,1,1,0,South
1ff4ad69b1b90f3f5bb552ec5a5052c1,2019-08-01,1,1,0,South
d0bc954c3a7b70fa3e4f676bc820065b,2015-01-01,1,1,0,South
f30a8e5b370758efa7398ff92780ffa5,2015-01-01,1,1,0,South
56946345adda9e4ae0e000739138f6e5,2019-08-01,1,1,0,South
34871f6673f77e1f2c1a988985c2c438,2014-08-01,1,0,0,South
ef2f873862cfd6d617375a850150ff0b,2016-01-01,1,1,0,South
6d9fdf897e66ff46a7dd55759926239e,2016-01-01,1,0,0,South
158b431d84515adfc420c2f717f0d07b,2018-08-01,1,0,0,South
8e5dc9f789d9dbaa13533026888a3a7e,2019-01-01,1,1,0,South
60b6b76d38523ebe8693bf4a035021c3,2016-01-01,1,1,0,South
00e7172ca1ce27aab6a5ada9b79273b5,2015-01-01,1,1,0,South
aa6cb73991030f9e818fd1a3f360adc1,2019-01-01,0,1,1,South
099981a882a7f6ff31536c7bc8314bcc,2018-01-01,1,0,0,South
762a67c302b2a2e1b3c6f2179e82bad7,2019-01-01,1,0,0,South
3082530352d596c6510919d031177ed7,2017-08-01,1,0,0,South
efdd3f97f19adcbcda58cd102b386d16,2017-01-01,1,0,0,South
44cb9ff4a320da079322069b0136c77f,2017-08-01,1,0,0,South
cc0145f7474884eedf0ae7a3578bb8e3,2017-01-01,1,0,0,South
36660f6f72aa852233ed0f5aae629377,2019-01-01,1,0,0,South
6994f004b2d332015e1b3ff122f4a9a7,2016-08-01,1,0,0,South
e2fce684f6ad1c817223e15f8af9fe44,2016-01-01,1,0,0,South
0a7e7c230673d96e0fe9721af8444a88,2015-01-01,1,0,0,South
f9e3efa40708af0628d5d7c57f68b276,2019-08-01,1,1,0,South
84f8f5643034ccbcaf77853ed818fc65,2015-08-01,1,0,0,South
ca8841c3ff3c5f858dff029b8cf981ed,2018-08-01,1,0,0,South
8030821839d3afd2b772a7f59b975c5a,2016-01-01,1,0,0,South
d02cdffb419ddc488ffe2c454ad12605,2014-08-01,1,1,0,South
403f1b155b520fda21f2953d4281ed0e,2016-01-01,1,0,0,South
d419a22630d3fffcab115c2dc1e78d75,2016-08-01,1,0,0,South
823b22473c15d1eb607f3e09256fc69f,2017-01-01,1,0,0,South
c122794a948fba5e13480317e99c38a7,2016-08-01,1,0,0,South
2d19d16fba8706688e7513ad59b94601,2019-01-01,1,0,0,South
92f2efded435e876e71de73036f03b3e,2017-01-01,1,1,0,South
ce01f32c62eb3fb0e30d28281525ba34,2017-08-01,1,0,0,South
5a8f110a79bcab7b6aa0e8e80152db6b,2015-08-01,1,0,0,South
1437b1cc26ce18b53c37fdfb638d97f7,2019-01-01,1,1,0,South
710d8f71a98286c6b452cdf0b1d4820c,2015-01-01,1,1,0,South
b6e3a28115f8491bdf3ef5ceab6af694,2014-08-01,1,1,0,South
7f923e6d5c7a021df29e4c451f23e462,2016-08-01,1,1,0,South
383333a4cd7ed713fdfb4d2773b8bdd1,2019-08-01,1,0,0,South
065000c9e20da7cc467f3583fc0f22eb,2019-08-01,1,0,0,South
9fa31cc0960749b77682c62f8488d518,2019-08-01,1,1,0,South
ac8600969a6ccf3a866ce808f46ac2bf,2018-08-01,1,1,0,South
ac7b37e4d917e54e6c7dc561945de8da,2015-08-01,1,1,0,South
3118ad6cdcea62700987cf7ad72eb3ac,2016-01-01,1,1,0,South
6eac9c6a6aa90d856647ad861440ee70,2019-08-01,1,0,0,South
24442ab712b9101098420c059b6ffe75,2018-08-01,1,0,0,South
2e9ca5279e8ea697ea401636d2355d5e,2016-01-01,1,0,0,South
9fa31cc0960749b77682c62f8488d518,2019-01-01,1,1,0,South
b0e67cfba385cf127559a027202636d8,2017-08-01,1,1,0,South
739804acc9d9722111ceff49bebaa0a5,2015-01-01,1,1,0,South
621ffbf9dd873bf8f5edf8c954cf54a6,2016-08-01,1,1,0,South
c341dc48f1e982fccf36df13f80e601c,2018-01-01,1,0,0,South
d419a22630d3fffcab115c2dc1e78d75,2017-08-01,1,0,0,South
158abd1b7d0c0a485e7d02b6527182e0,2015-01-01,1,0,0,South
8dcd2a83c5964956680616ba6114c743,2017-01-01,1,0,0,South
2bd2d7848c1e680826be7abd4f624cf4,2017-08-01,1,1,0,South
6e0efc037faba4668e020d0c251748ac,2018-01-01,1,0,0,South
35377df279084aa19195c959882b87c9,2015-01-01,1,0,0,South
92370c6a0fef9a128fd65ac51a58ad5b,2017-01-01,1,0,0,South
7f9d9796b46e9ca1b6e96dc1426c2bca,2017-01-01,1,0,0,South
57ebfb38f965b6a73649afe081eb4134,2019-08-01,1,0,0,South
b85c9905ca4bc10c97a17af73650c68b,2015-01-01,1,0,0,South
54c869462e78a936c30fde14fb3a8e64,2018-01-01,1,0,0,South
acad600494ca326de40d0fdd56da8beb,2017-01-01,1,1,0,South
ff18363d9b434e3991b267cf60ef918a,2015-01-01,1,0,0,South
403a0c1f0d72165d569594288a0574c8,2014-08-01,1,0,0,South
5ed9f23fe86ea6a72cc0ae6dae0a5fc3,2015-08-01,1,0,0,South
57e7a165950b927228d22f88a8efa42b,2014-08-01,1,0,0,South
5d600170280b66ac2a9e7d10167e8369,2017-01-01,1,0,0,South
02c706f74c2571b9899d2b7b1afaf0b6,2016-08-01,1,1,0,South
af8291dd31b216b53075b6dc91b15cc4,2017-01-01,1,0,0,South
356e2701fea42e90503efce4451a908b,2015-01-01,1,0,0,South
fadb4358dcdcc7443564bb130fafb0eb,2014-08-01,1,0,0,South
23816bf51cb1c6e991df1e26e2b91457,2015-08-01,1,0,0,South
b276ac6cd1e3ef14107b942fc57c6c52,2017-01-01,1,0,0,South
1330a1a0489e00bafb43853a8c2d060a,2016-01-01,1,0,0,South
4c4cfb14bdf79da10be68181cc455561,2014-08-01,1,0,0,South
b6e6eae04092f1fac47ae62b5cfe0ac7,2017-08-01,1,0,0,South
4584d1a15a8aca58c37a0b177621d2ba,2017-08-01,1,0,0,South
5325fc9be64a9c940082fb1d22491e60,2017-08-01,1,0,0,South
f839a65874bc8a1cae4b0b9ceb07f850,2016-01-01,1,0,0,South
42306ca37bad52755a95a3be261e3dd1,2018-01-01,1,0,0,South
7eadefa7e6738a72e37424a7b63cfd2a,2017-01-01,1,0,0,South
c3debcc2d109dda7ad9f49b99f22e860,2015-08-01,1,0,0,South
2d888430ebfc7a75de0164729236b98c,2016-01-01,1,0,0,South
92370c6a0fef9a128fd65ac51a58ad5b,2016-01-01,1,0,0,South
2daf793621b72c15528894883dd8ac8e,2015-01-01,1,0,0,South
0f558884d99d37614d424fdec596e93c,2018-08-01,1,0,0,South
0ffcd6da8561601f22c519835c1a9b49,2016-01-01,1,0,0,South
c2e057b8c04c4b7e5e23ca9b4a4481a9,2015-08-01,1,0,0,South
52af721e9f7637e9b21f5791aa909c1c,2018-08-01,1,1,0,South
df5b99ea03d55a381a80ffe0960c9918,2014-08-01,1,0,0,South
9dd426e7e5b9869402dac0e49aa7c408,2019-08-01,1,0,0,South
351c0e0fea2fa25925444794c6d7c39c,2019-08-01,1,0,0,South
85792d295ebd00d0819daa9ef4c6a42a,2015-01-01,1,0,0,South
a8936ebf173f4e2055dea4272e5b9636,2015-08-01,1,0,0,South
d40b49c5b48b00f7b78811a6cd701f87,2017-01-01,1,0,0,South
0d8e5efb99bc5fe8289b6257062868f7,2016-01-01,1,0,0,South
ec6d284a79ed0dff16dfc14800e4262f,2018-01-01,1,0,0,South
b4a25beff2b9f24d046b75e212636f60,2016-08-01,1,0,0,South
7c8b56180fe459252f319c6a9fafcfe0,2019-08-01,1,1,0,South
3ef40cc3989750639524864b191a2cac,2019-08-01,1,0,0,South
5623019ec0aa90a7f61c77ef773e5b39,2019-08-01,1,0,0,South
6dc6849dccb1ddb3f2ab54885eaa59ff,2016-08-01,1,0,0,South
534115e070c9526bcf25ab1233237dfe,2015-01-01,1,0,0,South
2ece0f7974078860efee131eba582899,2014-08-01,1,0,0,South
b7d167cbe6f041e9c00ca514d91c9592,2018-08-01,1,0,0,South
b6db4e7993674c36fdc7ffe390cef9b5,2016-08-01,1,0,0,South
7c5cedde43d391bb3f7ed27858968da4,2018-08-01,1,0,0,South
c7f8b5fed203924b8a46762ca33753d9,2017-08-01,1,0,0,South
9814f8ee153012d018bb39d2b09191a3,2018-01-01,1,0,0,South
f82882bc06652f444d1b06fb6a294a6a,2016-01-01,1,0,0,South
a82fe02f287975a4d3197376b202253d,2017-01-01,1,1,0,South
f6498b8815288631fbd887b44ef6b354,2018-08-01,1,0,0,South
3b32afd86a8551b57789182e82df51c6,2016-08-01,1,0,0,South
05d76aaa43bf84e90db2429a4c8cfd11,2017-08-01,1,0,0,South
fadb4358dcdcc7443564bb130fafb0eb,2016-08-01,1,0,0,South
442c827e9e4a1c48cc3c701342394c4d,2017-01-01,1,1,0,South
7aa7cbae071fe24ac7f5dde247abcce8,2017-01-01,1,0,0,Midwest
dbadbb29caf20685e2cd63c49ab42a48,2018-01-01,1,0,0,Midwest
9df18ddf3d895a4e7fc5b9e12b2c5cf3,2016-01-01,1,0,0,Midwest
41d1faf3c206cf57f66bf710af22bc7f,2019-01-01,1,0,0,Midwest
e93fe92bdd487dc74889802418b5df17,2018-01-01,1,1,0,Midwest
b49d0798e5e9ace40966ad5c04820ef5,2016-08-01,1,0,0,Midwest
e358f912b4fe95b6064954a674ad7a5f,2016-01-01,1,0,0,Midwest
efad338577e9ade19c3b45cd9d772a82,2018-01-01,1,0,0,Midwest
3cd70d74a4c18ce4ab928c2a17a67b47,2017-01-01,1,0,0,Midwest
ff8d4a04582b3645f049202e637f4550,2017-08-01,1,1,0,Midwest
24442ab712b9101098420c059b6ffe75,2019-08-01,1,0,0,Midwest
d7fe93e9061ad94ecbd41c07f2a9aaac,2016-08-01,1,0,0,Midwest
39c9468db7dcb9ec70ec4493689e28ab,2014-08-01,1,0,0,Midwest
